SMILES,EPACategoryIndex,tox10,tox50,tox500,tox2000,tox,logtox
COc1ccccc1OCC1SCCN1C(=O)C=Cc1ccc(O)c(O)c1,3,0,0,0,1,1000.110981,6.907866253824202
CCC1(c2ccccc2)OC(COC(N)=O)CS1,3,0,0,0,1,1999.999999,7.600902459042082
CC1(COc2ccc(Cl)cc2)NC(=O)NC1=O,3,0,0,0,1,999.9882207,6.907743499612761
C=C1C2CC3C4N5CC6(C)C(O)C(OC(=O)c7ccccc7)CC47C6C5CC3(C1O)C7(O)C2,2,0,0,1,1,499.9477257,6.214503544356606
c1ccc(Oc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1,2,0,0,1,1,300.026739,5.703871600684359
C=CCOc1ccc(N)cc1C(=O)N(CC)CC,3,0,0,0,1,569.9862283,6.3456121996595245
CCOC(=O)c1cnc2c(C#N)c3c(cn2c1=O)CCC3,3,0,0,0,1,999.9752907,6.907730569376858
O=c1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nn1CCN1CCOCC1,4,0,0,0,0,3560.089923,8.17754108279673
COC(=O)C(F)(F)C(F)(F)F,4,0,0,0,0,7000.15725,8.853687892070846
O=C(O)CC1(c2ccccc2)CCCC1=O,3,0,0,0,1,1499.986255,7.313211223714984
CCN(CC)C(=O)C1=NNc2ccc(Cl)cc2C(=O)N1c1ccccc1,3,0,0,0,1,999.8921377,6.9076474108645805
COc1ccc2c(-c3ccccc3)c(CN3CCN(c4ccccc4)CC3)oc2c1,3,0,0,0,1,999.9849429,6.907740221768778
S=C=Nc1ccccc1,2,0,0,1,1,86.99935644,4.465900721385845
O=C1Nc2ccccc2C2(CCN(CC(O)c3ccccc3)CC2)O1,2,0,0,1,1,299.9937946,5.703761789775604
CN1COc2c(N3CCCNCC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,4,0,0,0,0,2000.215254,7.601010080750712
N#Cc1c(Cl)c(C#N)c(Nc2cccc(Cl)c2)c(C#N)c1Cl,2,0,0,1,1,178.0040968,5.181806565757564
COc1ccc(C(=O)c2cccc3c(CC(=O)O)c(C)[nH]c23)cc1,3,0,0,0,1,1199.821864,7.089928378090128
O=C(Nc1ccc([N+](=O)[O-])cc1)OCc1cccnc1,0,1,1,1,1,9.399724798,2.2406804120388735
O=C(O)C1(O)c2ccccc2-c2ccccc21,4,0,0,0,0,4999.977897,8.517188770806467
CCONc1c([N+](=O)[O-])cccc1[N+](=O)[O-],2,0,0,1,1,499.9867945,6.214581687073415
Cc1[nH]cnc1-c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,3,0,0,0,1,999.9066258,6.907661900422495
CCCCCCOc1ccc(OP(=S)(OCC)OCC)nn1,1,0,1,1,1,24.99964124,3.218861474365233
CSCCOc1ccc(O)cc1C(N)=O,3,0,0,0,1,999.9780007,6.907733279440149
CCOC(=O)C1=CCCN(C)C1,3,0,0,0,1,999.9763636,6.907731642302793
COc1ccc2c(c1)Sc1ccccc1C=C2N1CCN(C)CC1,3,0,0,0,1,625.0443158,6.437822552502741
O=C(Nc1ccccc1F)C(F)(F)F,3,0,0,0,1,1320.961732,7.18611533513981
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3,0,0,0,1,654.536205,6.483926900855929
CCC(C(N)=S)c1cnccn1,3,0,0,0,1,829.9816843,6.721403633438728
CNC(=O)c1c(I)c(I)c(C(=O)NCC(=O)O)c(I)c1I,4,0,0,0,0,7999.989194,8.987195469911061
COP(=S)(OC)ON=C(C#N)c1ccccc1,3,0,0,0,1,2000.0,7.600902459542082
O=[N+]([O-])c1ccc(N/N=C(\Br)c2ccccc2)cc1,2,0,0,1,1,219.995877,5.393608805267657
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,3,0,0,0,1,519.9873869,6.253804555319754
O=S(=O)(Nc1cccc2c3c([nH]c12)CCCCC3)C(F)(F)F,2,0,0,1,1,89.49811483,4.494217561707019
C#CC(C)(O)CCC=C(C)C,3,0,0,0,1,1699.921831,7.438337547222408
Cn1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c2cccnc21,3,0,0,0,1,1000.097787,6.9078530612013
CCC(CCc1ccc(OC)cc1)NCCNC(CC)CCc1ccc(OC)cc1,2,0,0,1,1,499.9781884,6.214564474270673
CC(=O)c1c(C)[nH]c(-c2ccc(Cl)c(Cl)c2)c1N,3,0,0,0,1,999.9717476,6.90772702618303
CN(c1ncc(Cc2cnc(N(C)C3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2)cn1)C1CCN(Cc2ccc3c(c2)OCO3)CC1,2,0,0,1,1,299.9950362,5.7037659285193145
COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,4,0,0,0,0,2000.125606,7.600965260570057
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,2,0,0,1,1,320.9955604,5.771427292504778
NC(=O)c1cn(CCO)nc1[N+](=O)[O-],4,0,0,0,0,3186.936311,8.066815330220164
Cc1ccc2oc(C(N)=O)cc(=O)c2c1,2,0,0,1,1,99.99655501,4.60513573549468
COP(=O)(OC=C(Cl)Cl)OC(C)C,2,0,0,1,1,73.99999997,4.304065092798765
N#CCOc1ccc(N2CC(CO)OC2=O)cc1,3,0,0,0,1,749.97583,6.620040979344399
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,4,0,0,0,0,3425.811997,8.1390938020135
CCOCn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,4,0,0,0,0,2999.757454,8.00628671571515
O=C(CCCN1CCC(NC(=O)c2ccccc2)CC1)c1ccc(F)cc1,2,0,0,1,1,299.9576604,5.703641332696143
CC(=O)C=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,3,0,0,0,1,999.9854225,6.907740701375884
COc1cccc(C(=O)NN=C2NC(=O)C(OC(C)=O)C(=O)N2)c1,4,0,0,0,0,4499.89231,8.411808744360947
O=[N+]([O-])c1ccc(/C(Cl)=N/Nc2ccccc2)cc1,2,0,0,1,1,122.9977694,4.812166220248628
CC(C)(C(=N)c1ccccc1)N1CCCCC1,2,0,0,1,1,419.9908836,6.040233005327556
N=C(N)N,3,0,0,0,1,766.1254807,6.641345969249001
CC(=O)OC1C(=O)NC(=NNc2ccccc2)NC1=O,2,0,0,1,1,249.9981902,5.5214536786360435
O=C1OCCN1N=Cc1c(N2CCCCCC2)nc2n(c1=O)CCCC2,3,0,0,0,1,1566.869211,7.356834774290655
CN(C)CCC12CC3CC(CC(C3)C1c1ccccc1)C2,3,0,0,0,1,800.1157128,6.684756358208427
FC(F)(F)c1nnc2nc(-c3ccccc3)cnn12,2,0,0,1,1,299.99095,5.703752307534511
Fc1ccccc1Nc1ncccc1-c1nn[nH]n1,3,0,0,0,1,1999.968782,7.6008868504202605
COc1cc(CN2CCc3sccc3C2)cc(OC)c1OC,2,0,0,1,1,299.9755814,5.703701076010088
Ic1ccc(SCCCCCCCCN2CCSC2)nc1,2,0,0,1,1,249.9839608,5.521396759004111
NC(CO)CSCCCCCCCCCCSCC(N)CO,3,0,0,0,1,1749.95037,7.467342706515407
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,4,0,0,0,0,6999.883438,8.853648776184523
N#Cc1ccc(NC(=O)Oc2ccccc2)cc1,4,0,0,0,0,3199.919408,8.07088090347067
O=C1c2ccccc2OCN1c1ccc([N+](=O)[O-])cc1,2,0,0,1,1,499.9925994,6.2145932971126525
CCn1c(-c2ccccc2)c2c(C)nc(-c3ccccc3)c-2[nH]c1=O,3,0,0,0,1,503.0312411,6.220652277713765
CCc1cccc(CC)c1NC(=O)N=C(NC)N(C)C,2,0,0,1,1,149.9978291,5.010620821324859
Cc1ccc(-c2cn(N(C)CCCN(C)C)c3ccc(Cl)cc23)cc1,3,0,0,0,1,1999.926946,7.600865931874956
Cc1cccc(-c2n[nH]cc2N)c1,3,0,0,0,1,999.9480428,6.907703320432315
CC(C)CNS(=O)(=O)[N-][N+]#N,2,0,0,1,1,100.0016833,4.605187018846418
O=C(Nc1ccccc1Sc1ccccc1)c1cc(Cl)ccc1O,3,0,0,0,1,1399.819022,7.244098237247264
CCN(CC)C(=O)COc1ccc(C(=O)c2ccccc2)cc1,3,0,0,0,1,1600.097631,7.377819925741266
CCOP(=S)(Oc1cccc2cccnc12)c1ccccc1,2,0,0,1,1,100.011841,4.605288588978181
CCCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(OCC)c1I,3,0,0,0,1,899.9945217,6.802388676305785
CCOP(=S)(N=C1SC(C)C(C)S1)OCC,1,0,1,1,1,36.99715789,3.6108410959101107
COP(=S)(Oc1cc(Cl)cc(Cl)c1Cl)c1ccccc1,1,0,1,1,1,13.99920028,2.639000205126543
COc1ccc2cccc(CCNC(=O)C(C)C)c2c1,3,0,0,0,1,999.9631476,6.907718425903071
CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,3,0,0,0,1,1174.990534,7.069015370375595
O=C1C(=Cc2ccccc2[N+](=O)[O-])Oc2ccccc21,2,0,0,1,1,499.9999997,6.214608097822191
Cc1ccc2nc3ccc(C(=O)O)cc3c(=O)n2c1,4,0,0,0,0,2999.941002,8.006347901456868
NC(=S)N/N=C\c1ccco1,2,0,0,1,1,86.00050817,4.4543532051895385
COP(=S)(OC)N(C)C(=O)ON=CC(C)(C)SC,2,0,0,1,1,170.0167638,5.135897042776793
OCCNC1C2C3CC4C5C3CC2C5C41,3,0,0,0,1,999.9951286,6.907750407570272
COCC1CCCN1C(=O)c1cc(-c2ccccc2)c(=O)n2c1-c1ccccc1C2,3,0,0,0,1,1500.082403,7.3132753209147445
C(=CC=[N+]1CCCc2ccccc21)C=CN1CCCc2ccccc21,3,0,0,0,1,1500.150244,7.313320544741023
CSc1cn2c([n+]1C)CCC2,2,0,0,1,1,499.9911384,6.214590375065134
Cc1nc2c(Cl)cc(Cl)cc2c(=O)n1CC(=O)NN,3,0,0,0,1,1599.984061,7.377748946303253
CCC(CC)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,2,0,0,1,1,299.959442,5.703647272183425
CCOC1=NCCn2c(Cc3ccccc3)nc3cc(Cl)cc1c32,4,0,0,0,0,3999.693963,8.293973127925046
Cc1nc2ccccc2c2c(NC(=O)CN3CCCCC3)c3ccccc3n12,3,0,0,0,1,900.0676571,6.802469935054401
Oc1cc(I)c(I)c(O)c1I,4,0,0,0,0,4500.000002,8.411832676202856
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,3,0,0,0,1,800.0296038,6.684648731733269
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,1,0,1,1,1,11.99987767,2.484896455569373
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Br)c1,3,0,0,0,1,1500.013152,7.313229155051863
CCSCCOc1ccc([N+](=O)[O-])cc1,3,0,0,0,1,544.98801,6.300763794421241
CCC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,4,0,0,0,0,5010.237456,8.519238589362923
c1ccc(Oc2nncc3ccccc23)cc1,3,0,0,0,1,599.9811021,6.396898158220122
CC(C(=O)NC1=NCCS1)c1cccc(C(=O)c2ccccc2)c1,3,0,0,0,1,999.9054474,6.907660721911758
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,4,0,0,0,0,7889.718532,8.973315739185843
CCC(C)(COCc1cccc(Oc2ccc(F)cc2)c1)c1ccc(F)cc1,2,0,0,1,1,499.9346319,6.21447735367547
CN1CCN(C2=Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1,0,1,1,1,44.00064159,3.78420421540286
CCOc1cc(C=C(C#N)C(N)=O)cc(CSc2c(F)c(F)c(F)c(F)c2F)c1O,3,0,0,0,1,1000.042756,6.907798034068126
OC1C(O)C(O)C(O)C(O)C1O,4,0,0,0,0,10000.22202,9.210362573729721
CCCCOc1cc(C)cc2cc(-c3nn[nH]n3)c(=O)oc12,3,0,0,0,1,1869.950184,7.5336670699216
CCCN(CCC)CC(=O)NNC(=O)C(=O)c1ccccc1NC(=O)c1ccccc1,2,0,0,1,1,488.9988475,6.192360132621379
CCNCC(=O)Nc1ccc(C2NC(=O)Cc3ccccc32)cc1,3,0,0,0,1,1600.019791,7.377771277526373
CN1C(=O)CCSC1c1ccccc1,4,0,0,0,0,2699.895802,7.900968459395884
CN1CCC(=C2c3ccccc3CC2(C)C)CC1,2,0,0,1,1,189.9937026,5.246990927400678
CCOC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,1,0,1,1,1,36.00224709,3.5835813556747813
CC(C)(Cc1ccc(Br)cc1)SC(=S)Nc1cccnc1,3,0,0,0,1,1000.094398,6.907849672526926
N=C(CC(O)COc1cccc2ccccc12)NO,3,0,0,0,1,999.9884743,6.9077437532157155
CC(C)Oc1ccccc1OC(=O)N(C)SN1CCCCC1,3,0,0,0,1,999.8582204,6.907613489330459
NCC1OCCc2nc[nH]c21,3,0,0,0,1,799.9738876,6.684579086635215
O=C1C(=O)N(c2ccccn2)C(=S)N1c1ccccc1,3,0,0,0,1,1399.990118,7.2442204570070095
Cc1nonc1C(=O)N1CCOCC1,3,0,0,0,1,1714.965213,7.447148075429303
Clc1ccc(C2C(CN3CCCCC3)COC23CCCCC3)cc1,2,0,0,1,1,349.9698213,5.857846925908739
O=C(O)CO,4,0,0,0,0,6699.911906,8.809849656934409
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,2,0,0,1,1,353.987785,5.869262406888724
CC1C2CNCC1c1cccc(=O)n1C2,3,0,0,0,1,829.9878099,6.72141101381532
CC#CC1(OCC(COCC(C)C)N2CCCC2)CCCCC1,2,0,0,1,1,341.1691365,5.832378355781725
COc1ccc(OCC(CN2CCOCC2)OC(=O)c2cccnc2)cc1,3,0,0,0,1,899.949252,6.8023383750678565
CNC(C)Cc1ccc(OCCN2CCCCC2)cc1,2,0,0,1,1,383.9666597,5.950555725120415
CNN,1,0,1,1,1,41.36333797,3.722394932214472
CCCn1c(=O)c2c(ncn2CCCCC(O)CO)n(CC)c1=O,3,0,0,0,1,1449.965722,7.279295195135191
S=C(Cc1nn(-c2ccccc2)c2c1CCCC2)N1CCOCC1,3,0,0,0,1,1000.058568,6.907813845267099
O=c1c(CN2CCCCC2)c(Cl)n(-c2ccccc2)n1-c1ccccc1,3,0,0,0,1,945.0513761,6.851239292259338
Cc1c(-c2ccccc2)oc2c(C(=O)OC3CCN(C)CC3)cccc2c1=O,2,0,0,1,1,320.9659814,5.771335140567022
CN(C)CC=C(c1ccccc1)c1ccc(Br)cc1,2,0,0,1,1,179.9760942,5.192824032070181
CCOCC1COC(Cn2ccnc2)(c2cc3cc(Cl)cc(Cl)c3o2)O1,3,0,0,0,1,999.8539987,6.9076092670229094
C[SiH](C)O[SiH](C)C,4,0,0,0,0,2999.843664,8.00631545429237
COCC1CN(c2ccc(C#Cc3cccc(C#N)c3)cc2)C(=O)O1,3,0,0,0,1,1000.12336,6.907878631373918
CC(C)c1nc2ccccc2c(=O)n1-c1ccncc1,3,0,0,0,1,579.9868829,6.363005487595071
CN(C)CCN1Cc2ccccc2Nc2cc(Cl)ccc21,2,0,0,1,1,274.9808661,5.616701517427741
COC(=O)OC,4,0,0,0,0,6000.133212,8.699536949963731
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,2,0,0,1,1,397.9850019,5.986414320906048
SCCNCCCCCOc1ncc(Cl)cc1Cl,3,0,0,0,1,510.0626654,6.2345335915033955
COC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2,0,0,1,1,160.0233154,5.075319525867517
COc1cccc(N2CCN(Cc3cc(OC)c(OC)c(OC)c3)CC2)c1,2,0,0,1,1,285.026781,5.6525831442749475
O=C(CCl)c1ccccc1,2,0,0,1,1,138.9946052,4.9344351208667145
CCOC(=O)CSCSP(=S)(OCC)OCC,2,0,0,1,1,349.9758186,5.85786406238237
Cn1cccc1/C=N/NC(=O)Nc1ccc([N+](=O)[O-])cc1,0,1,1,1,1,7.505764854,2.0156713724842956
CC[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,2,0,0,1,1,399.9494772,5.991338232130581
c1ccc([SnH](c2ccccc2)c2ccccc2)cc1,2,0,0,1,1,80.99146235,4.3943437460307235
CCCc1nc(NC2CCCCC2)nc(NC2CCCCC2)n1,4,0,0,0,0,4000.239387,8.294109485061282
N#CC(C#N)=C(C#N)C#N,0,1,1,1,1,4.999843868,1.6094066855465463
COC(=O)N1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,3,0,0,0,1,1099.983668,7.003050611403513
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,3,0,0,0,1,1000.023691,6.90777896970151
CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,4,0,0,0,0,6719.711189,8.812800454766242
CC(C)COCC(CN1CCCC1)C(O)(c1ccccc1)c1ccccc1,3,0,0,0,1,1009.909314,6.917615817685299
O=[N+]([O-])c1ccc(C2CC(c3ccc(Cl)cc3)=NN2c2cccc(F)c2)cc1,3,0,0,0,1,799.957556,6.6845586712604605
COc1cc(C=Cc2nc(CC(=O)O)cs2)ccc1OC(C)C,3,0,0,0,1,799.9784048,6.684584733303582
Cc1cc2c3ccccc3[n+]1CCCCCCCCCC[n+]1c(C)cc(c3ccccc31)NCCCCCCCCCCN2,3,0,0,0,1,1699.90856,7.4383297403623745
CCN(CC)C(=O)C1(c2ccccc2)CC1CN1CCN(C)CC1,3,0,0,0,1,1000.03642,6.907791698318945
CCCSSc1ccoc1C,2,0,0,1,1,283.9743623,5.648883960494751
CC(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,4,0,0,0,0,5000.362634,8.517265715586296
CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,2,0,0,1,1,210.0225139,5.347214734018609
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,3,0,0,0,1,640.4100621,6.462108693210242
COc1ccc2cc(CCN3CCOCC3)ccc2c1,3,0,0,0,1,999.9631476,6.907718425903071
CCN(CC)CCOCc1cc(Br)cc(Br)c1OC,2,0,0,1,1,211.9973174,5.356573620818367
NNC(=O)C(CC(O)c1ccc(Cl)cc1)CN1CCCC1,4,0,0,0,0,2499.975947,7.824036389610008
CN(C)c1ccc(C2=[N+](C)CCS2)cc1,1,0,1,1,1,49.99796701,3.911982344801514
O=C1OC(CO)CN1c1ccc(F)cc1,3,0,0,0,1,1199.988636,7.090067365731251
CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,4,0,0,0,0,3200.095782,8.070936020214868
Cc1ccc(C(=O)c2cccc(OC(C)C(=O)O)c2C)c(C)c1,3,0,0,0,1,1000.112048,6.907867320705229
O=[N+]([O-])c1cc2c(ccc3ccccc32)o1,3,0,0,0,1,1189.988838,7.0816992062296515
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC(O)CC1O,0,1,1,1,1,0.055001468,-2.900395403196771
CC1(C)CC(NC(=O)c2c[nH]c3ccccc23)C(=O)O1,3,0,0,0,1,799.9882483,6.684597037935034
COc1ccc(NC(=O)N/N=C/c2ccc[nH]2)cc1,0,1,1,1,1,8.04996883,2.085668219373286
CCOc1ccc(OCCCCCOc2ccc(N)cc2)cc1,4,0,0,0,0,2999.876356,8.006326352134232
Cc1nn(-c2ccc(NN)nn2)c(C)c1Cl,2,0,0,1,1,199.998324,5.298308986512924
CNC(=O)CSP(=S)(OC(C)C)OC(C)C,2,0,0,1,1,344.0349576,5.840743273140574
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1Cc1ccc(O)cc1,3,0,0,0,1,1849.788905,7.5228268061564485
CN(C)CCC=C1c2ccccc2CSc2ccc(C(=O)O)cc21,2,0,0,1,1,430.050669,6.063903036629345
O=C1OC(c2ccc(Cl)cc2)CC1N1CCN(c2cccc(Cl)c2)CC1,4,0,0,0,0,2000.010225,7.600907572029014
CCn1cnc2c1CCC(CNC(=NC)NC#N)C2,3,0,0,0,1,799.9846364,6.684592522983518
Cc1cc(/N=C(/NCC(C)(C)C)Nc2nccs2)c2ccccc2n1,3,0,0,0,1,600.0084866,6.396943799449449
O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1,3,0,0,0,1,599.916031,6.396789697089131
CCC1(N2CCCC2)C(=O)NC(=O)NC1=O,4,0,0,0,0,3369.880307,8.122632505504974
COc1ccccc1NC(=S)NNC(=O)Cn1nnc(-c2ccc(OC)c(OC)c2)n1,3,0,0,0,1,500.0124017,6.214632901514593
CCC=C(CCC)C1(CC)C(=O)NC(=O)NC1=O,2,0,0,1,1,219.9965122,5.393611692590328
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,2,0,0,1,1,497.9882726,6.210576527751387
O=C(N/N=C/c1ccco1)OCc1ccccc1,3,0,0,0,1,1250.999999,7.131698509667551
O=c1[nH]cc(F)c(=O)n1C1CCCO1,3,0,0,0,1,1021.005102,6.928542815213884
CC(C)(COCc1cccc(Oc2ccccc2)c1)c1ccc(Cl)c(Cl)c1,2,0,0,1,1,499.9588872,6.2145258694414816
CCCCOc1ccc(OCC(=O)N(CCN(C)C)c2cccc(OC)c2)cc1,3,0,0,0,1,999.9525619,6.907707839756915
CCOCCN/C(=N/C#N)Nc1cccnc1,3,0,0,0,1,599.9871393,6.3969082204864245
CC12CCC(CN(C(=O)NS(=O)(=O)c3ccc(Br)cc3)C1)C2(C)C,4,0,0,0,0,2999.617192,8.006239956841668
COP(=O)(N=C1SCC(C)S1)OC,2,0,0,1,1,76.00818986,4.330841095796287
CC=Cc1ccc(OC)cc1,4,0,0,0,0,3049.897105,8.02286313296681
CC(C)c1ccc2nc3ccc(-c4nn[nH]n4)cc3c(=O)n2c1,4,0,0,0,0,2999.911863,8.006338188218676
CC1(c2ccccc2)CC(=O)N(c2cccc(S(N)(=O)=O)c2)C1=O,4,0,0,0,0,5000.116149,8.51721642094643
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,3,0,0,0,1,779.9847235,6.659274334235434
CC(=O)c1ccc(OCC(=O)N2CCCCCC2)cc1,2,0,0,1,1,299.9912835,5.703753419234096
CCOC(=O)CCl,2,0,0,1,1,349.9971441,5.857924994735883
NC(=S)N/N=C/c1ccc([N+](=O)[O-])cc1,3,0,0,0,1,1999.955404,7.600880161293478
O=c1c2cc3n[nH]nc3cc2nc2ccccn12,2,0,0,1,1,299.997471,5.703774044620668
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,4,0,0,0,0,2499.784501,7.823959807540893
COC(=O)C1CCCC2(C)C1C(O)CC(C)C2(O)CCc1ccoc1,2,0,0,1,1,369.941933,5.913346055484401
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,2,0,0,1,1,349.9867928,5.857895418914339
COC(=O)N=C1SCC(=O)N1c1cc(Sc2ccccc2)ccc1NC(=O)CN(C)C,3,0,0,0,1,1000.076325,6.907831601069533
CCOC(=O)CC(C)(C)C(Cl)C=C(Cl)Cl,4,0,0,0,0,3200.152053,8.070953604221442
CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,4,0,0,0,0,4999.983836,8.517189958611011
Clc1ccc(OCOC(=Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4,0,0,0,0,4999.790759,8.517151342340577
CCCN(CCC)C1=Nc2ccccc2-n2cnnc2C1,3,0,0,0,1,1599.949184,7.377727147723514
CC(C)N(CCOc1ccc(N/C(=N\c2ccccc2)c2ccc(Cl)cc2)cc1)C(C)C,3,0,0,0,1,999.9422247,6.90769750201308
NC1=NCC(c2ccccc2)C1c1ccccc1,2,0,0,1,1,99.99661484,4.605136333815113
CNC(=O)Oc1cccc(C(C)C)c1,1,0,1,1,1,15.99950321,2.7725576723827396
COc1cccc(C2CN(c3ccccc3[N+](=O)[O-])CCN2CCC(N)=O)n1,4,0,0,0,0,2994.813501,8.004637238493824
CCOC(=O)CN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)CC,2,0,0,1,1,109.9903542,4.700392672856594
CCCCCCCCOc1ccc(N)cc1CO,3,0,0,0,1,749.9701631,6.620033423205677
COc1ccc2c3c1OC1CC(O)C=C(CCN(C)C2)C31,1,0,1,1,1,18.69941433,2.9284922041187462
CN(C)C(=O)Nc1ccc(Cl)cc1,3,0,0,0,1,1919.971006,7.560065363866139
Cc1cccc2ncc(C(=O)NC(C)C)c(=O)n12,2,0,0,1,1,249.9979616,5.521452764229005
Cn1c(=O)c2c(ncn2CCCCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,3,0,0,0,1,1499.854995,7.313123712417456
CN1CCSC1=NC(=O)CCC(=O)N=C1SCCN1C,3,0,0,0,1,1459.832844,7.286077217736896
CCOC(=O)C1CSC(COc2ccccc2OC)N1C(=O)CSC(C)=O,3,0,0,0,1,671.9723742,6.510217229856689
CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(OC(C)=O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C1OC,4,0,0,0,0,4999.674983,8.517128185903426
N#Cc1ccc2c(c1)CCC1CC(=O)NN=C21,3,0,0,0,1,999.9955598,6.907750838772279
CC1=CC(=O)OCC23CCC(C)=CC2OC2CC(OC(=O)C=CC=CC(C(C)O)OCC1)C3(C)C21CO1,2,0,0,1,1,54.99839691,4.007304037716777
CC(C)CCCC(C)N/C(=N\c1ccncc1)NC#N,3,0,0,0,1,999.9853676,6.907740646475083
CC(C)CC1CC=C(C(C)C(=O)O)CC1,3,0,0,0,1,1449.95174,7.279285552102116
Cc1ccc(-c2ccc(CC=NOCC(=O)O)s2)cc1C,3,0,0,0,1,1000.056034,6.907811311412291
Cc1ccc(C(C)OP(=O)(O)OCC[N+](C)(C)C)cc1,4,0,0,0,0,9999.966913,9.210337063270709
CN(C)Cc1ccc(CSCCN=C(C[N+](=O)[O-])N2CCN(C)CC2)o1,4,0,0,0,0,2609.8775,7.867058564349364
Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CNC1CCCCC1,3,0,0,0,1,1778.384297,7.48346053276395
COc1ccc(-c2ccc(-c3nnnn3CC(=O)O)o2)cc1,3,0,0,0,1,999.9866796,6.907741958493419
CCn1c(=O)c2ncn(C)c2c2ccccc21,2,0,0,1,1,99.99691996,4.605139385113749
O=C(C=Cc1ccccc1)OCCc1ccccc1,4,0,0,0,0,4499.946491,8.411820784798826
N=C(N=C(N)N)Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,3,0,0,0,1,1499.995862,7.31321762841983
O=c1c2ccccc2nc(-c2ccccn2)n1-c1ccccc1,3,0,0,0,1,999.8897556,6.907645028504777
NC(=O)CC12CC3CC(CC(C3)C1=O)C2,2,0,0,1,1,319.9953684,5.768306521939026
CCN1CCN(N=Cc2c3c(O)c4c(O)c(C)c5c(c4c2O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N3)O5)CC1,3,0,0,0,1,1270.030346,7.1467960736553575
